,subject,word,log_frequency,length,coltheart_N,OLD_20,target,trial,category,accuracy,awareness
8496,15,penna,0.4547845604312376,-0.7767866304411414,1.3795379070458222,-0.9747024481103144,-0.5,5,-0.5,0.5,1.0
8497,15,agnello,-0.0767871938264213,0.5398008787811325,-0.7872755595182965,0.5299840069484905,-0.5,5,0.5,0.5,1.0
8498,15,forchetta,-0.694729491709491,1.8563883880034064,-0.7872755595182965,1.1151398505824703,-0.5,5,-0.5,0.5,1.0
8499,15,sedia,0.5003001180809559,-0.7767866304411414,-0.4261399817576101,-0.4731402964240459,-0.5,5,-0.5,0.5,1.0
8500,15,medusa,-0.6465821739625884,-0.11849287583000447,-0.7872755595182965,0.6135776988962023,-0.5,5,0.5,0.5,1.0
8501,15,topo,0.33560149716000465,-1.4350803850522784,2.1018090625671952,-1.3090772159011599,0.5,5,0.5,0.5,1.0
8502,15,letto,1.246195131624904,-0.7767866304411414,2.8240802180885685,-1.4762645997965824,0.5,5,-0.5,0.5,1.0
8503,15,cavallo,1.2402097613133245,0.5398008787811325,0.29613117376376286,-0.05517183668548864,0.5,5,0.5,0.5,1.0
8504,15,aquila,-0.1756433361276551,-0.11849287583000447,-0.4261399817576101,0.7807650827916253,0.5,5,0.5,0.5,1.0
8505,15,gatto,0.9178883516648404,-0.7767866304411414,2.1018090625671952,-1.141889832005737,0.5,5,0.5,0.5,1.0
8506,15,balena,-0.3007528333175536,-0.11849287583000447,-0.7872755595182965,-0.3895466044763345,-0.5,5,0.5,0.5,1.0
8507,15,capra,-0.7147164582546444,-0.7767866304411414,0.6572667515244494,-0.8075150642148914,-0.5,5,0.5,0.5,1.0
8508,15,carta,2.0400627281497923,-0.7767866304411414,1.0184023292851359,-0.8911087561626029,0.5,5,-0.5,0.5,0.0
8509,15,giraffa,-2.8810176491187387,0.5398008787811325,-0.7872755595182965,1.1987335425301822,-0.5,5,0.5,0.5,1.0
8510,15,ascia,-0.8103909438013616,-0.7767866304411414,-0.7872755595182965,-0.72392137226718,0.5,5,-0.5,0.5,0.0
8511,15,pentola,-0.15856823525016803,0.5398008787811325,-0.4261399817576101,0.6135776988962023,-0.5,5,-0.5,0.5,1.0
8512,15,coniglio,-0.04689733041102543,1.1980946333922695,-0.7872755595182965,0.8643587747393363,0.5,5,0.5,0.5,1.0
8513,15,radio,1.1229699318650483,-0.7767866304411414,-0.06500440399692362,-0.6403276803194685,0.5,5,-0.5,0.5,1.0
8514,15,ciotola,-0.556371700253188,0.5398008787811325,-0.7872755595182965,0.9479524666870475,-0.5,5,-0.5,0.5,1.0
8515,15,lavatrice,-0.5582796342079677,1.8563883880034064,-0.4261399817576101,1.0315461586347592,-0.5,5,-0.5,0.5,0.0
8516,15,pinza,-0.6855382622850416,-0.7767866304411414,0.29613117376376286,-0.6403276803194685,-0.5,5,-0.5,0.5,0.0
